"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"886","RT @SpDapergolas: <U+0391>p<U+03CC> t<U+03B7><U+03BD> <U+03AC><U+03BB><U+03BB><U+03B7> a<U+03BE><U+03AF><U+03B6>e<U+03B9> <U+03AD><U+03BD>a te<U+03C1><U+03AC>st<U+03B9><U+03BF> <U+039C><U+03A0><U+03A1><U+0391><U+0392><U+039F> st<U+03B7><U+03BD> <U+039C><U+03AC><U+03C1>eßa. <U+0395><U+03BD><U+03CE> e<U+03AF><U+03C7>e ta <U+03BB>eft<U+03AC> t<U+03B7><U+03C2> <U+03AD><U+03BE><U+03C9> st<U+03B9><U+03C2> #ParadisePapers de<U+03BD> s<U+03C5><U+03BD>t<U+03AC><U+03C7><U+03B8><U+03B7><U+03BA>e µe t<U+03BF>…",FALSE,0,NA,2017-11-08 10:01:34,FALSE,NA,"928200817785626629",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vpapako",10,TRUE,FALSE,NA,NA
"887","RT @MissStAnger: #ParadisePapers knapp erklärt.
#nurechtmit140Zeichen https://t.co/sYj8PhUVnO",FALSE,0,NA,2017-11-08 10:01:34,FALSE,NA,"928200816384774144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonogamieRockt",48,TRUE,FALSE,NA,NA
"888","RT @boublis: <U+03A4>a <U+039C><U+039C><U+0395> e<U+03B9><U+03BD> e<U+03BD><U+03B8><U+03BF><U+03C5>s<U+03B9>asµ<U+03AD><U+03BD>a µ t #ParadisePapers µa s<U+03AE>µe<U+03C1>a p<U+03BF><U+03C5> t<U+03BF> @ethnosgr <U+03AD>ßa<U+03BB>e t<U+03B7><U+03BD> <U+03A0>e<U+03B9><U+03C1>a<U+03B9><U+03CE><U+03C2> st<U+03BF> <U+03BA><U+03AC>d<U+03C1><U+03BF>, <U+03AD>pese <U+03BD>e<U+03BA><U+03C1><U+03B9><U+03BA><U+03AE> s<U+03B9><U+03B3><U+03AE>. <U+03A0>a<U+03BB><U+03B9>…",FALSE,0,NA,2017-11-08 10:01:32,FALSE,NA,"928200808818270209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeorgeTetradis",2,TRUE,FALSE,NA,NA
"889","Voici comment les riches font pour ne pas payer les impôts #ParadisePapers https://t.co/gmjEs6Lryz",FALSE,0,NA,2017-11-08 10:01:30,FALSE,NA,"928200801499144192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ledawa",0,FALSE,FALSE,NA,NA
"890","RT @vicenews: Inside the secret nine-month #ParadisePapers investigation that exposed an unseen world of hidden money VICE News Tonight sta…",FALSE,0,NA,2017-11-08 10:01:30,FALSE,NA,"928200799347511296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoctorPanama",1211,TRUE,FALSE,NA,NA
"891","No te vayas a sorprender pero te quiero comentar q lo de Aranguren en #ParadisePapers no sale en tapas d Clarín y LN https://t.co/e0LVEtSbc1",FALSE,2,NA,2017-11-08 10:01:30,FALSE,NA,"928200798307307520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aka_Mister",4,FALSE,FALSE,NA,NA
"892","RT @Nanudass1: #ParadisePapers
<U+0906><U+092F><U+093E> <U+0925><U+093E> <U+0915><U+093F><U+0938> <U+0915><U+093E><U+092E> <U+0915><U+094B>, <U+0924><U+0942> <U+0938><U+094B><U+092F><U+093E> <U+091A><U+093E><U+0926><U+0930> <U+0924><U+093E><U+0928> 
<U+0938><U+0942><U+0930><U+0924> <U+0938><U+092E><U+094D><U+092D><U+093E><U+0932> <U+092F><U+0947> <U+0917><U+093E><U+092B><U+0940><U+0932>, <U+0905><U+092A><U+0928><U+093E> <U+0906><U+092A> <U+092A><U+0939><U+091A><U+093E><U+0928> <U+0965>
<U+0926><U+0947><U+0916><U+0947> <U+0938><U+093E><U+0927><U+0928><U+093E> <U+091A><U+0948><U+0928><U+0932> 7:40 PM <U+0938><U+0947> https:…",FALSE,0,NA,2017-11-08 10:01:29,FALSE,NA,"928200794439954432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Narende65249037",505,TRUE,FALSE,NA,NA
"893","RT @JamesMelville: Man of the people? #paradisepapers https://t.co/1mh7knru08",FALSE,0,NA,2017-11-08 10:01:28,FALSE,NA,"928200792993095680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackkDMorris",1451,TRUE,FALSE,NA,NA
"894","RT @GiotaVinou: <U+0397> Sp<U+03C5><U+03C1><U+03AC><U+03BA><U+03B7> e<U+03BD><U+03BF><U+03C7><U+03BB><U+03AE><U+03B8><U+03B7><U+03BA>e p<U+03BF><U+03C5> t<U+03BF> #news24_7 <U+03B8>a d<U+03B7>µ<U+03BF>s<U+03B9><U+03BF>p<U+03BF><U+03B9><U+03AE>se<U+03B9> <U+03B3><U+03B9>a t<U+03B7><U+03BD> <U+0395><U+03BB><U+03BB><U+03AC>da ta #ParadisePapers  t<U+03B9> f<U+03BF>ß<U+03BF><U+03CD><U+03BD>ta<U+03B9> st<U+03B7><U+03BD> #<U+039D><U+0394> ??",FALSE,0,NA,2017-11-08 10:01:28,FALSE,NA,"928200792657616896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColumbianCravat",4,TRUE,FALSE,NA,NA
"895","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:01:27,FALSE,NA,"928200787020472320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SheffieldUncut1",255,TRUE,FALSE,NA,NA
"896","RT @johnmcdonnellMP: 24 hours later and we've heard nothing from the PM or the Chancellor on the #ParadisePapers. This decaying Government…",FALSE,0,NA,2017-11-08 10:01:26,FALSE,NA,"928200783492939776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisClarke21",1593,TRUE,FALSE,NA,NA
"897","RT @rapidis: European Parliament Vice-Prez @papadimoulis requests to include #ParadisePapers as 'urgent topic of debate' in #EPlenary, next…",FALSE,0,NA,2017-11-08 10:01:25,FALSE,NA,"928200780624154625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTheodoulidis",30,TRUE,FALSE,NA,NA
"898","RT @UKLabour: With BILLIONS missing from the tax bills of the super-rich, the #ParadisePapers spell trouble in paradise for the Tories. Sha…",FALSE,0,NA,2017-11-08 10:01:24,FALSE,NA,"928200773703536640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadRedSox",514,TRUE,FALSE,NA,NA
"899","RT @ArmandVervaeck: #ParadisePapers - De @SP_a moet daar toch zeker iets van geweten hebben en dat om diverse redenen. Steve Steevaert was…",FALSE,0,NA,2017-11-08 10:01:24,FALSE,NA,"928200773321805824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wim_De_Meester",4,TRUE,FALSE,NA,NA
"900","RT @YourAnonCentral: Bannon funded by Mercer family's $60m war chest set up for tax avoidance. https://t.co/GYEKV8uUAm #paradisepapers",FALSE,0,NA,2017-11-08 10:01:22,FALSE,NA,"928200767969906689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlaOehme",16,TRUE,FALSE,NA,NA
"901","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:01:20,FALSE,NA,"928200757081509888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maylangslow",255,TRUE,FALSE,NA,NA
"902","RT @InstitutIRIS: #ParadisePapers : ""On est borderline par rapport à la légalité"" 
Itw @VERNIERBLANCHIM pour @franceinfo https://t.co/u56Wd…",FALSE,0,NA,2017-11-08 10:01:19,FALSE,NA,"928200755852562432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anticor75",4,TRUE,FALSE,NA,NA
"903","RT @lemondefr: #ParadisePapers C’est par un trust que Jean-Jacques Annaud a caché 1,2 million d’euros au fisc français https://t.co/ObD9Xnt…",FALSE,0,NA,2017-11-08 10:01:18,FALSE,NA,"928200748827111424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freedomdz",16,TRUE,FALSE,NA,NA
"904","RT @FR_BSB: reincidente =&gt; Queiroz Galvão está nos em todas: além aparecer nos #ParadisePapers, há menções à empreiteira nos Panama Papers…",FALSE,0,NA,2017-11-08 10:01:18,FALSE,NA,"928200747875033088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erm_daniel",7,TRUE,FALSE,NA,NA
"905","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:01:17,FALSE,NA,"928200746889334784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_awakend",255,TRUE,FALSE,NA,NA
"906","The latest The Socialist Way! https://t.co/Z9nMB2bisk Thanks to @cshislop @willhuw @theaceofspuds #paradisepapers #books",FALSE,0,NA,2017-11-08 10:01:17,FALSE,NA,"928200746033696774",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","lawrien57",0,FALSE,FALSE,NA,NA
"907","RT @Dartigolles: Sur l’île de Chypre il y a 20.000 avocats fiscalistes. Cela veut dire que ça y va gaiement. @sudradio #paradisepapers",FALSE,0,NA,2017-11-08 10:01:16,FALSE,NA,"928200742892134400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","COPINChristian",5,TRUE,FALSE,NA,NA
"908","RT @christian_aid: Tax dodging costs developing countries an estimated $300bn every year in lost revenues. #ParadisePapers - https://t.co/D…",FALSE,0,NA,2017-11-08 10:01:15,FALSE,NA,"928200737859006464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PeterNimmo1",13,TRUE,FALSE,NA,NA
"909","RT @Lionel_Mechoui: Si vous n’avez rien compris aux #ParadisePapers voici une explication vidéo. https://t.co/eApdJ14fRK",FALSE,0,NA,2017-11-08 10:01:15,FALSE,NA,"928200735757623296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zouma13010",4763,TRUE,FALSE,NA,NA
"910","RT @lemondefr: #ParadisePapers | Les trusts, outil de dissimulation privilégié des plus grandes fortunes mondiales https://t.co/ewxXSGe3xu…",FALSE,0,NA,2017-11-08 10:01:14,FALSE,NA,"928200733123543040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freedomdz",16,TRUE,FALSE,NA,NA
"911","RT @PeoplesMomentum: This TV presenter didn't expect that! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> (wait for it...)

<U+279C> https://t.co/R0lOA2PIV4

#ParadisePapers https://t.co/i2IV…",FALSE,0,NA,2017-11-08 10:01:13,FALSE,NA,"928200730531500033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnFWhitmore",2136,TRUE,FALSE,NA,NA
"912","RT @PeoplesMomentum: Finally some takes on the REAL cheats

Act now <U+279C> https://t.co/VtaiVgJ4nH

#ParadisePapers https://t.co/JqTrKhVmU7",FALSE,0,NA,2017-11-08 10:01:13,FALSE,NA,"928200727624867840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TenRedPencils",291,TRUE,FALSE,NA,NA
"913","The latest Whats up ? a daily summary by AF! https://t.co/JEX09rhzux #paradisepapers #telehealth",FALSE,0,NA,2017-11-08 10:01:11,FALSE,NA,"928200720054177792",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","fisart",0,FALSE,FALSE,NA,NA
"914","RT @f_obermaier: The editor-in-chief of the Süddeutsche Zeitung #ParadisePapers writes an open letter to the CEO of Apple. https://t.co/hHd…",FALSE,0,NA,2017-11-08 10:01:11,FALSE,NA,"928200719785639937",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sahay_anurag",86,TRUE,FALSE,NA,NA
"915","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:01:11,FALSE,NA,"928200718879723520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OphelirrilO",44979,TRUE,FALSE,NA,NA
"916","RT @PeoplesMomentum: Can't believe they're getting away with this <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> (wait for it...)

Act now <U+279C> https://t.co/VtaiVgJ4nH

#ParadisePapers ht…",FALSE,0,NA,2017-11-08 10:01:09,FALSE,NA,"928200712550604800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MoyraMahoney",65,TRUE,FALSE,NA,NA
"917","RT @DoubleEph: Random: Has ANY Nigerian newspaper (apart from Premium Times) reported on Meffy's appearance in #ParadisePapers ? Think abou…",FALSE,0,NA,2017-11-08 10:01:09,FALSE,NA,"928200711313207296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterbunor11",41,TRUE,FALSE,NA,NA
"918","RT @OCCRP: Think Mossack Fonseca from the #PanamaPapers is an outlier? Think again. Read the #ParadisePapers <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>
https://t.co/vgwX17pCmd",FALSE,0,NA,2017-11-08 10:01:09,FALSE,NA,"928200710788931584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LREwoke",6,TRUE,FALSE,NA,NA
"919","RT @syriza_gr: <U+0395>pe<U+03AF><U+03B3><U+03BF><U+03BD> a<U+03AF>t<U+03B7>µa @papadimoulis <U+03B3><U+03B9>a <U+03BD>a s<U+03C5><U+03B6><U+03B7>t<U+03B7><U+03B8>e<U+03AF> st<U+03B7><U+03BD> <U+039F><U+03BB><U+03BF>µ<U+03AD><U+03BB>e<U+03B9>a t<U+03BF><U+03C5> <U+0395><U+03C5><U+03C1><U+03C9>pa<U+03CA><U+03BA><U+03BF><U+03CD> <U+039A><U+03BF><U+03B9><U+03BD><U+03BF>ß<U+03BF><U+03C5><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03BF> <U+03B6><U+03AE>t<U+03B7>µa #ParadisePapers 
https://…",FALSE,0,NA,2017-11-08 10:01:09,FALSE,NA,"928200710642167809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PTheodoulidis",25,TRUE,FALSE,NA,NA
"920","RT @RepublicStaff: Charles is guilty of a clear conflict of interest, lobbying on issues and profiting greatly. #ParadisePapers https://t.c…",FALSE,0,NA,2017-11-08 10:01:08,FALSE,NA,"928200705931964416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimBluesman25",31,TRUE,FALSE,NA,NA
"921","RT @JamesMelville: So we pay our taxes to fund the Royal Family who then use our taxes to ensure that they profit from it. 
#paradisepapers…",FALSE,0,NA,2017-11-08 10:01:08,FALSE,NA,"928200705650937857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artymeercat",135,TRUE,FALSE,NA,NA
"922","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 10:01:06,FALSE,NA,"928200701322330112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Michelledorrel3",255,TRUE,FALSE,NA,NA
"923","RT @b_obermayer: Probably our single most important story of the #paradisepapers - &amp; the one we put the most work in. And our lawyers https…",FALSE,0,NA,2017-11-08 10:01:06,FALSE,NA,"928200700949139456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OCCRP",350,TRUE,FALSE,NA,NA
"924","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:01:06,FALSE,NA,"928200700642897920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RickUke",44979,TRUE,FALSE,NA,NA
"925","RT: @occrp :Think Mossack Fonseca from the #PanamaPapers is an outlier? Think again. Read the #ParadisePapers <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>
https://t.co/7LHvlHoh44",FALSE,0,NA,2017-11-08 10:01:06,FALSE,NA,"928200700303216640",NA,"<a href=""http://notiven.com/"" rel=""nofollow"">notiven</a>","notiven",0,FALSE,FALSE,NA,NA
"926","#Nolan Sinn Fein and DUP won't come on to talk about #ParadisePapers hmmm alarm bells are ringing.",FALSE,2,NA,2017-11-08 10:01:04,FALSE,NA,"928200692002459648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pauldelaney2012",1,FALSE,FALSE,NA,NA
"927","RT @moodynblue: The perspective is staggering. 
#ParadisePapers https://t.co/bTdwUCZHQJ",FALSE,0,NA,2017-11-08 10:01:04,FALSE,NA,"928200691583156225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanikaHauser",746,TRUE,FALSE,NA,NA
"928","RT @spschweiz: #ParadisePapers: #Konzernverantwortungsinitiative ist die Antwort! #kovini

https://t.co/42ORXTx45c https://t.co/QW0b8N0s5l",FALSE,0,NA,2017-11-08 10:01:04,FALSE,NA,"928200691067310083",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaGysi",12,TRUE,FALSE,NA,NA
"929","Making progress despite Russia Trump and right wing nutjobs. That is on you #Resistance !!! Celebrate today and kic… https://t.co/8hwBNWTj6v",FALSE,0,NA,2017-11-08 10:01:04,TRUE,NA,"928200689930645504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonMarino77",0,FALSE,FALSE,NA,NA
"930","RT @JamesMelville: Tory MP, Peter Bone: ""tax avoidance is normal"". 
It's normal people who pay taxes for his salary.
#paradisepapers
https:…",FALSE,0,NA,2017-11-08 10:01:03,FALSE,NA,"928200688743698432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinejenk20",309,TRUE,FALSE,NA,NA
"931","""Pendant ce temps, #Dassault envisage un plan de #délocalisation qui pourrait aboutir à la suppression de 300 emplo… https://t.co/3hrehXbOtO",FALSE,0,NA,2017-11-08 10:01:03,TRUE,NA,"928200686147457024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Callystor",1,FALSE,FALSE,NA,NA
"932","RT @franceinfo: #ParadisePapers comment les jets de Dassault Aviation échappent à toute TVA en passant par l'île de Man https://t.co/ju05tC…",FALSE,0,NA,2017-11-08 10:01:02,FALSE,NA,"928200682712256514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pvalsfr",134,TRUE,FALSE,NA,NA
"933","RT @YourAnonCentral: Zuckerberg Blew Off Russian Troll Warnings Before ""Attack"" on the US https://t.co/rx1kUpxclz #ParadisePapers",FALSE,0,NA,2017-11-08 10:01:01,FALSE,NA,"928200678723411974",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asiaimages",7,TRUE,FALSE,NA,NA
"934","RT @TribTriboulet: Hier soir j'ai regardé Cash investigation sur les #ParadisePapers  je n'ai pas vu un seul ouvrier dans la magouille il n…",FALSE,0,NA,2017-11-08 10:01:01,FALSE,NA,"928200677670744064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chdescantes",2,TRUE,FALSE,NA,NA
"935","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 10:01:01,FALSE,NA,"928200677620363264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lefriba",44979,TRUE,FALSE,NA,NA
"936","RT @Fakir_: La théorie du ruissellement, par Daniel Paz.
#ParadisePapers https://t.co/bk2zBXSWin",FALSE,0,NA,2017-11-08 10:01:01,FALSE,NA,"928200676869591040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fayau1",437,TRUE,FALSE,NA,NA
"937","RT @__duzceli: #ParadisePapers'ta adi geçen kisiler #KemalKiliçdaroglu ve ogullari olsaydi, akp'lilerin (ve de halkin) tavri acaba nasil ol…",FALSE,0,NA,2017-11-08 10:01:00,FALSE,NA,"928200674185277440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","__duzceli",2,TRUE,FALSE,NA,NA
"938","RT @lemondefr: #ParadisePapers | Les trusts, outil de dissimulation privilégié des plus grandes fortunes mondiales https://t.co/ewxXSGe3xu…",FALSE,0,NA,2017-11-08 10:01:00,FALSE,NA,"928200673694507008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Marchais78",16,TRUE,FALSE,NA,NA
"939","RT @NTM_FN: Tous les amendements contre la fraude fiscale ont été rejetés. Indécent ! #cashinvestigation #ParadisePapers https://t.co/5qtAZ…",FALSE,0,NA,2017-11-08 10:00:59,FALSE,NA,"928200670989180928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EagisCorp",88,TRUE,FALSE,NA,NA
"940","With a total of 13.4 million records exposed, the #ParadisePapers is one of the largest release to date. How will th…https://t.co/23BiO2fGDQ",FALSE,0,NA,2017-11-08 10:00:59,FALSE,NA,"928200668892073984",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","didmckinley",0,FALSE,FALSE,NA,NA
"941","#ParadisePapers are nothing but an unsuccessful attempt of character #assassination against the good governance of low #tax jurisdictions.",FALSE,1,NA,2017-11-08 10:00:59,FALSE,NA,"928200667923062784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phmay_sg",0,FALSE,FALSE,NA,NA
"942","RT @cumhuriyetgzt: #ParadisePapers Belgeler Binali Yildirim'i dogrulamadi... Hani devlet ihalesi almamislardi? https://t.co/J0QtJSYUnX http…",FALSE,0,NA,2017-11-08 10:00:58,FALSE,NA,"928200664701906944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mantikralicesi",28,TRUE,FALSE,NA,NA
"943","RT @Attacd: #ParadisePapers: Bundesregierung, EU + UN müssen jetzt entschieden handeln und Steueroasen schließen! #Steuertricks #iPhoneRevo…",FALSE,0,NA,2017-11-08 10:00:58,FALSE,NA,"928200664018276352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sirhcnailuj",31,TRUE,FALSE,NA,NA
